path,tag,name,keyword,VR,private,value,count
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.02151214090809021309091201080709,13
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.11020308140308080111011302120105,13
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.14040700071514111407031412020703,12
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.14131202151512000515141002040115,12
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.01061004031115060909070403001204,12
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.05140705011202140213150202150102,12
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.15071204140404081015140705041306,12
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.14060202051507031210120406080205,12
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.02081303020303061507000314011215,11
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.11070904131012020713131101020302,11
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.06090615030507090305110605000508,11
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.01101001081013100709141206141212,11
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.03010814070205050511130211051307,11
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.13080308120406131510011114140214,11
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.04120000090305141313121412081209,11
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.01150502051203071101150005011315,11
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.08120315010100010409121104030313,11
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.01040209090909150912030510060713,11
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.03091114100414000409141111150705,8
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.07020303111406071106010615130206,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.05040708141011140110131207130812,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.00150800070710000601130003010101,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.02060214150705060904080407131009,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.02090908130314030815090205060103,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.06110201011504150103041213130110,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.07091105080407061114081111060515,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.11001009100713020715070907091012,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.13001207060704010711000314111409,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.15070309040300110003000703070201,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.14081310151415041505041304031410,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.06080700000403120414070715001409,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.00101104101403131203151307080003,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.13111000070401001208041400140709,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.07080602091013101109020612001309,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.09141406121204141006141407100209,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.15050207150815021005011510050008,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.14011210061013090708120005031309,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.14130309100700021109000104041309,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.15061002151310031205140602100908,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.15150500050407071102141505020212,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.00100612020405021008090413031313,6
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.02010102061305140611020613010604,5
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.11140901141007031208030207071507,4
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.01080812060112021110060103101107,4
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.11040905131208141412091115130905,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.14031404130111051113020901140508,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.12050900010703051402030614020613,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.15051111130111110005031000130012,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.01091403020812111514040306051201,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.04050505111301121515051308151002,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.14081015040803031104010909101002,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.00071407120513051408041503071313,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.04050802060906050904130603131503,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.00100415070311100312040914100100,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.11060306111211071015080504121210,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.02011507020103070708100513000215,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.14070808141011001105120011120007,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.15060712090112130410001208090603,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.15091501021210141510040001110809,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.12100801091103050003041011100712,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.13081212101011121109100110130513,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.09090615000912121103081014020013,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.06130909061410141208061013120615,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.08110913110510141103120003011000,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.14120701130808111501020800140103,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.07011008140115080712051515030109,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.09151511100403000109030912060414,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.09081500150104070409071106080210,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.11091003050804121202060901081407,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.06150509041511060815120402071400,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.08100111130501010601020704090413,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.02100401020501070101020415010113,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.09101403080614110910141101020904,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.13030104140510150400010900100609,3
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.09061313111512020211131004150400,2
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.15001211151402100804050812061111,2
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.11130606051313071008031004040615,2
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.11021410060614050600151205091103,2
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.14060700010215010604121013130202,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.05110008101209050614020515000101,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.07010103100307150507061113030803,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.08140808151310041506080514150202,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.07130405120111111507030310060806,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.03151000130214010504070008111505,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.11141107151507080610011102100811,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.15111204051104061107070701150414,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.12020303020401061308020605011214,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.02020415030514090514120506090201,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.11150310080213051304091401140312,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.00111204020012000215120801151101,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.14000502030613150203060804141514,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.00101504150305151101041001111112,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.05130512040712060505140403050714,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.12051206141406090404101206130507,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.03011300140915050213001401111214,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.08020505090007041013141208140011,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.03041508100907031415091515100302,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.09130608040005130909061009090112,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.06071414091308091103060512110104,1
"Dataset/(0020,000E)","(0020,000E)",Series Instance UID,SeriesInstanceUID,UI,False,1.2.643.5.1.13.13.12.2.77.8252.06100105150806011106150506020006,1
"Dataset/(0020,0010)","(0020,0010)",Study ID,StudyID,SH,False,Anonymized,499
"Dataset/(0020,0011)","(0020,0011)",Series Number,SeriesNumber,IS,False,2,438
"Dataset/(0020,0011)","(0020,0011)",Series Number,SeriesNumber,IS,False,3,50
"Dataset/(0020,0011)","(0020,0011)",Series Number,SeriesNumber,IS,False,6,11
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,1,100
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,3,74
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,5,54
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,4,42
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,6,38
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,2,34
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,8,30
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,9,23
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,7,17
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,13,16
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,12,15
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,10,15
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,11,12
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,14,7
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,15,4
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,16,4
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,18,3
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,17,2
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,21,1
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,28,1
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,26,1
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,24,1
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,23,1
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,25,1
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,77,1
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,78,1
"Dataset/(0020,0013)","(0020,0013)",Instance Number,InstanceNumber,IS,False,76,1
"Dataset/(0020,0020)","(0020,0020)",Patient Orientation,PatientOrientation,CS,False,"['L', 'F']",379
"Dataset/(0020,0060)","(0020,0060)",Laterality,Laterality,CS,False,,499
"Dataset/(0028,0002)","(0028,0002)",Samples per Pixel,SamplesPerPixel,US,False,1,499
"Dataset/(0028,0004)","(0028,0004)",Photometric Interpretation,PhotometricInterpretation,CS,False,MONOCHROME2,499
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,289,52
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,261,50
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,291,49
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,235,43
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,318,41
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,265,32
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,317,29
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,320,24
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,263,22
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,315,21
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,292,20
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,287,19
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,233,18
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,207,10
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,268,10
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,346,10
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,237,8
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,322,7
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,294,5
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,344,4
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,285,4
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,349,4
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,206,3
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,259,3
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,348,2
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,313,2
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,266,2
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,209,1
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,401,1
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,405,1
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,343,1
"Dataset/(0028,0010)","(0028,0010)",Rows,Rows,US,False,180,1
"Dataset/(0028,0011)","(0028,0011)",Columns,Columns,US,False,280,331
"Dataset/(0028,0011)","(0028,0011)",Columns,Columns,US,False,300,166
"Dataset/(0028,0011)","(0028,0011)",Columns,Columns,US,False,248,2
"Dataset/(0028,0100)","(0028,0100)",Bits Allocated,BitsAllocated,US,False,8,499
"Dataset/(0028,0101)","(0028,0101)",Bits Stored,BitsStored,US,False,8,499
"Dataset/(0028,0102)","(0028,0102)",High Bit,HighBit,US,False,7,499
"Dataset/(0028,0103)","(0028,0103)",Pixel Representation,PixelRepresentation,US,False,0,499
"Dataset/(0040,0244)","(0040,0244)",Performed Procedure Step Start Date,PerformedProcedureStepStartDate,DA,False,Anonymized,499
"Dataset/(0040,0245)","(0040,0245)",Performed Procedure Step Start Time,PerformedProcedureStepStartTime,TM,False,Anonymized,499
"Dataset/(0040,0254)","(0040,0254)",Performed Procedure Step Description,PerformedProcedureStepDescription,LO,False,Anonymized,448
"Dataset/(0040,0301)","(0040,0301)",Total Number of Exposures,TotalNumberOfExposures,US,False,1,215
"Dataset/(0040,0301)","(0040,0301)",Total Number of Exposures,TotalNumberOfExposures,US,False,2,143
"Dataset/(0040,0301)","(0040,0301)",Total Number of Exposures,TotalNumberOfExposures,US,False,4,58
"Dataset/(0040,0301)","(0040,0301)",Total Number of Exposures,TotalNumberOfExposures,US,False,3,50
"Dataset/(0040,0301)","(0040,0301)",Total Number of Exposures,TotalNumberOfExposures,US,False,6,18
"Dataset/(0040,0301)","(0040,0301)",Total Number of Exposures,TotalNumberOfExposures,US,False,5,12
"Dataset/(0040,0301)","(0040,0301)",Total Number of Exposures,TotalNumberOfExposures,US,False,7,3
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,0\0,51
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,180\193,46
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,180\192,39
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,180\191,21
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,180\177,19
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,180\174,18
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\526,18
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,170\143,16
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,170\159,16
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,180\175,14
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,170\177,12
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,170\175,11
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,170\160,10
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,170\161,9
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,180\194,9
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,180\195,8
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,181\175,8
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,170\178,7
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,181\158,7
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,180\173,7
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\496,6
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\497,6
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,170\194,6
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\509,6
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,170\142,6
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\595,6
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\532,6
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\613,6
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,180\178,4
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\478,3
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\498,3
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\579,3
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\583,3
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\462,3
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,170\126,3
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,170\163,3
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\615,3
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\521,3
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,180\209,3
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\545,3
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\531,3
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\461,3
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\463,3
"Dataset/(0040,0303)","(0040,0303)",Exposed Area,ExposedArea,US,False,520\476,3
